gross	-8195.82	-17149.68	12212.42	-762.14	-2108.39	1312.23	1830.86	-329.16	3416.05	-1065.17	-1656.98	942.38	116.49	1268.49	1263.44	-1990.24	2035.97	-629.21	-887.45	-14.83	1012.81	-41.56	-1165.32	1057.01	364.85	-1080.9	-336.96	-1550.25	-1014.75	15.42	463.03	-1710.89	2042.83	1966.79
ground	-14459.85	-21532.44	13754.44	-1904.65	2710.38	440.36	2546.71	798.24	86.15	866.32	-1210.35	1467.28	-694.73	156.09	494.36	-907.05	1060	509.56	536.03	-30.75	680.63	-1803.03	-449.7	207.7	-319.59	50.14	-289.77	301.49	-430.73	-921.51	629.7	-338.64	-41.98	-76.14
group	-19368.47	-23822.68	17159.49	-3922.66	-4581.28	-1789.5	513.31	2123.65	1537.73	244.64	309.99	709.89	556.85	-664.81	1335.97	-691.21	270.79	1649.12	-147.74	-1080.21	931.73	59.12	240.51	746.68	188.22	1769.92	1675.85	166.82	457.79	-760.21	406.45	341.16	-196.91	-1026.17
growing	-8831.83	-20678.68	11007.94	-1556.96	928.9	2338.62	1225.99	-1347.94	1924.49	-1453.52	-856.85	-3921.47	1674.72	-2576.74	1354.39	-3363.24	-435.16	-1360.8	-2012.37	-585.05	-1745.16	-2345.8	422.77	-1067.37	-4018.46	-1013.59	2537.01	292.31	1055.94	-1415.85	-152.94	-327.5	184.25	-685.73
grown	-15102.6	-28406.57	8931.73	1793.74	5540.53	-669.76	-584.41	929.77	-812.26	-2333.45	-262.47	-653.52	410.8	-323.13	221.27	359.7	761.54	-167.88	1080.07	-9.36	1142.42	-910.71	-323.46	2124.58	-483.85	-156.41	682.84	-46.9	-998.55	-170.41	927.96	-98.45	-829.97	63.19
growth	-18956.6	-31022.61	7805.31	2032.02	4537.96	1286.59	396.91	940.91	-424.29	-805.55	-557.35	495.63	-823.04	627.03	-888.27	264.03	307.93	-295.6	-606.56	-636.87	-283.72	234.31	-817.51	361.57	628.43	813.29	984.04	66.58	-1061.59	-334.85	858.92	-250.29	-249.83	116.79
guided	-7604.57	-23167.73	13255.37	-2543.51	2087.04	1549.09	1593.59	-1495.21	-513.48	-1213.72	-322.64	694.98	-2020.16	-365.08	1989.47	-680.43	-490.47	-958.42	642.02	-2880.45	2025.45	1114.64	2107.74	-1531.5	-3209.96	-1049.52	403.23	1395.2	592.16	-1214.51	-418.22	422.04	328.74	234.51
h	-32177.23	-25981.63	14906.42	-3726.12	1058.18	1957.49	1613.33	644.1	31.87	553.67	-442.27	58.29	897.03	409.5	415.41	-959.74	-144.13	816	-966.22	-1357.23	298.29	310.65	83.4	-1238.8	1606.4	579.32	-635.72	1217.94	-471.76	-0.84	110.51	-260.09	489.2	-293.89
haas	-14584.63	-4426.26	15068.39	3780.93	2875.52	3966.53	3732.8	116.57	1327.2	-720.89	25.28	41.27	1463.8	1107.57	-140.87	611.15	1198.09	893.57	-922.44	-1975.57	-404.1	-1971.46	-1471.96	864.56	-2663.25	711.13	2701.2	1140.32	982.82	1025.8	1626.72	-2980.2	-143.93	359.73
hadron	-14650.27	-17943.66	15212.5	-2841.5	1705.55	-4171.29	1764.1	-653.6	22.27	52.91	-237.63	1601.16	-624.35	-1104.75	-309.31	-736.13	2235.2	493.93	1175.44	1116.82	1343.41	-843.66	-384	1472.99	254.79	563.25	4.75	-363.78	723.38	-90.54	180.19	575.69	306.29	176.78
hadronic	-21989.43	-22382.94	17874.51	-700.4	-2591.04	-5238.53	-1029.65	-1743.14	-1954.31	-1329.81	-444.26	448.38	-1175.77	35.61	-171.69	1651.5	653.08	2646.45	1718.95	104.04	3000.74	1501.92	2869.14	1102.1	144.65	1064.04	922.14	-602.03	-756.63	-914.16	2254.7	-1511.56	3206.74	24.27
hadrons	-15802.2	-3425.74	18448.16	-1801.44	-2297.84	-3210.19	-4963.71	289.09	-589.5	-1770.52	-1098.89	3110.58	631.64	-3102.12	463.34	-1050.61	2162.9	-1257.3	1076.34	-879.15	195.78	-531.88	716.74	233.55	232.79	2241.92	2583.2	776.61	2042.26	-1979.16	149.92	224.55	1004.9	106.87
haldane	-12062.89	-21562.75	4104.36	6752.94	257.7	-1151.2	-131.68	940.3	-1286.97	529.06	-1901.7	-170.94	89.79	249.58	781.71	2234.03	496.47	936.43	1058.36	-1650.63	-2855.79	377.67	236.56	-1696.63	-541.1	1598.13	997.96	-299.48	-475.72	303.24	187.5	5.57	-546.35	-347.5
half	-5748.64	-17449.54	12795.18	-1727.88	1002.32	1947.32	-619.51	931.75	-1243.92	-1044.42	-1851.69	-765.1	685.67	-1556.19	-378.3	413.65	-26.73	103.63	-212.98	-305.83	78.62	-1019.97	-135.93	244.06	171.65	711.48	215.92	-607.78	-521.93	553.53	621.14	-190.89	69.29	-106.37
halide	-22406.23	-3117.51	9467.82	2408.66	1799.51	822.97	1607	6025.92	1136.18	928.64	546.99	-1562.56	-3725.14	-1492.96	7357.74	-3249.14	-4220.29	-79.24	-1120.79	-2253.25	3364.63	-219.79	2585.25	112.66	27.66	731.04	3183.19	223.73	1377.16	2226.59	2791.89	-1623.84	-1861.3	-2526.39
halides	-28057.37	6066.28	16420.85	665.11	329.76	-72.65	967.21	1637.81	100.03	1085.23	143.05	460.52	-1047.65	-146.78	-1784.64	-1632.18	726.25	310.93	-277.63	-382.9	-1535.26	1861.79	3675.36	1904.82	207.38	2585.38	4089.74	-796.16	1119.04	-976.29	211.45	-769.41	-871.24	-243.01
hall	-12192.15	-26165.51	11956.35	-984.6	4852.09	-1088.91	1941.62	1361.06	-243.43	49.16	-503.31	-33.66	1468.9	-652.02	702.93	-524.28	-427.1	-22.8	387.18	798.85	-15.32	-838.28	140.98	472.15	488.43	626.05	1056.5	484.3	-705.68	277.56	1111.6	-216.06	-112.27	-223.66
halo	-10138.26	-26321.49	10862.81	7403.93	-1152.73	-3098.37	3326.31	3451.46	537.64	728.68	766.08	3078.35	-397.95	713.99	-2331.95	715.82	2115.16	-150.37	-2937.42	1833.5	1775.09	1411.28	-516.89	-2580.27	-537.58	351.42	1263.43	-602.03	-606.99	715.63	554.18	-904.25	103.27	-10.07
hamiltonian	-25461.66	-28965.21	11848.75	-4297.99	724.31	1234.98	4896.96	696.25	-402.42	985.92	-1126.43	-1362.07	1052.57	-815.7	-1472.06	82.8	-416.25	-183.06	179.41	2125.53	137.17	527.75	-2056.69	2721.27	-1209.01	-231.37	876.88	2213.65	-1022.69	-208.53	102.17	550.92	0.92	585.88
hamiltonians	-14971.68	-16448.86	7574.55	-3619.23	2468	-846.03	4575.76	1513.24	2289.35	1150.01	-1747.36	271.08	-3429.92	-1582.06	-508.63	840.5	1636.36	756.58	-2713.06	346.68	146.75	442.98	253.03	549.17	1335.98	-424.53	887.12	89.98	887.4	-748.39	-684.23	-1164.41	353.2	6.39
handed	-1490.23	-13423.79	12011.53	-5151.25	1377.03	2736.06	-2198.37	2642.55	752.67	-2465.84	1026.04	1835.21	-1983.63	1840.9	-426.95	-246.1	860.11	-168.22	190.66	-405.07	333.27	368.16	482.21	556.97	696.4	759.46	273.79	-549.89	46.96	482.34	891.62	-265.45	-1319.77	989.93
hard	-9072.9	-21323.64	13170.35	453.04	1419.39	2273.31	1541.81	-760.5	283.94	1059.95	-1568.35	-2103.12	575.37	-270.18	768.99	-752.92	993.99	-690.08	-1000.35	-1463.5	825.49	310.7	-189.08	-191	264.33	395.22	-394.98	-395.6	107.19	-752.12	101.85	395.72	728.95	55.11
harmonic	-11109.31	-25789.62	14177.2	-234.75	4083.07	-260.58	2097.38	1173.44	1191.54	288.32	920.18	219.13	578.28	-272.95	1300.25	267.08	-30.78	-216.51	-1403.28	27.32	895.36	-764.62	-624.32	908.89	201.22	380.77	439.38	-257.32	-630.88	478.13	271.58	299.25	-611.44	-25.33
harmonics	-8441.7	-19106.46	12943.92	1247.01	-831.23	-2418.2	355.1	2575.07	-2939.63	-1462.24	1677.02	-2999.28	-1572.54	-3904.74	1655.12	-1581.02	-498.07	1011.02	641.96	-262.68	651.9	1255.53	288.01	236.55	-621.19	726.4	1454.28	325.11	380.52	-396.53	-21.97	-2700.9	-406.35	-1315.35
hartree	-21622.96	-12939.02	16430.78	-2219.99	1558.56	-2586.73	1620.35	-3341.46	-804.82	6571.37	-34.18	-649.71	-4071.56	-1369.83	2324.51	-3191.71	2546.77	-504.41	923.68	2799.79	1218.08	-726.4	2448.34	3357.58	-3082	-1553.64	-2201.21	-1242.2	-2607.97	251.65	372.36	-208.5	1392.37	-908.7
hawking	-2859.94	-14700.86	9064.77	-507.6	2497.4	-4753.9	3806.68	135.43	-2744.63	4248.14	2477.15	2224.01	-2070.95	-140.36	116.85	1325.61	2085.23	-458.46	555.05	-1041.91	139.29	-1585.49	-573.04	-6.45	-533.77	539.29	133.91	-142.56	103.94	381.83	376.87	-333.68	-486.06	355.07
hcp	-23862.57	-16707.49	16666.08	-3765.45	-129.86	-1487.53	1269.73	-282.67	-4590.19	-1111.87	-566.2	490.29	-1299.51	-1025.34	5079.92	579.59	-53.26	3031.89	734.91	-2211.29	-1784.4	3392.66	2022.23	1212.92	-1219.62	-2757.73	-2041.05	2576.66	-641.73	-859.8	-3340.06	-6117.13	-1066.92	1260.74
hd	-18442.3	-14433.09	10013.85	-3032.46	2626.46	685.19	1116.09	-3583.53	-3534.97	-1068.63	1911.02	-3126.02	-303.57	-4675.93	-535.73	3889.02	6263.48	-584.52	-4538.15	572.7	260.25	-5289.82	-1582.84	2519.74	-160.48	1318.02	2624.36	-2293.19	1899.31	676.24	-1596.37	-5721.75	-2006.56	2885.9
he	-22711.48	129.6	12381.57	-2413.07	-4499	-2717.93	-2050.64	-776.84	389.93	295.98	-180.06	856.73	-566.12	-1106.89	-1591.81	-837.78	-677.82	-817.59	1433.63	1320.23	-1472.63	-1960.63	-319.4	-827.89	521.28	79.03	-631.23	349.87	-3011.93	1376.78	14.9	932.18	1841.19	-1648.3
heat	-19268.44	-23038.84	17663.06	-4061.82	2523.3	1052.89	2488.97	-639.28	-1759.53	1132.23	-62.35	-284.18	-117.45	-665.47	-1791.54	-1337.06	-438.38	1387.24	561.07	221.63	309.31	1826.99	-1197.06	-109.76	-147.08	2781.2	-794.51	316.4	285.29	350.73	-739.43	-1055.42	441.58	-499.97
heated	-17305.26	-16456.65	10002.17	-1605.27	-2628.45	-2452.94	46.43	445.58	1252.62	2319.3	4683.41	-214.16	-1122.3	-5107.57	-2414.74	-558	2398.88	-280.44	-1434.77	3628.95	-4713.11	2512.93	3632.67	1022.76	-2317.58	796.59	1930.53	897.9	-1215.44	-2087.97	-885.65	-767.44	395.24	-2535.74
heating	-17623.19	-19510.09	19316.18	-4470.61	577.09	-1583.77	431.79	-2951.48	-152.81	875.94	-2508.93	-609.64	708.36	435.82	-165.71	872.23	-61.7	-1452.54	-21.26	1109.36	1116.96	-2230.23	2448.72	798.51	-1057.58	-817.62	585.07	258.91	631.85	905.58	145.82	893.9	-529.69	-1103.99
heavily	-25494.31	-16610.55	10895.91	-3101.5	-3488.03	-1151.77	752.49	3574.67	3267.91	968.59	3595.83	3175.87	1955.38	-1650.94	2278.3	2062.34	-515.55	-2495.52	4047.46	-1566.07	-488.95	-492.26	-4636.03	1727.89	-3063.41	2029.32	-763.13	-879.68	-563.56	-457.36	-1869.11	-1670.41	3348.82	-2918.59
heavy	-27611.53	-28455.96	13255.37	-5111.83	-251.47	-2618.4	2572.87	2144.44	1316.84	-215.33	-151.01	1079.72	-286.89	-1259.63	-356.58	-857	2277.38	4.05	-188.61	-1026.85	1316.55	673.02	1971.42	1916.82	-50.94	91.97	538.02	-747.49	-72.78	525.36	692.14	-374.73	231.69	-767.69
heisenberg	-18727.3	-26877.04	12993.04	952.85	4593.69	538.62	-41.08	-2440.72	1700.75	-888.26	-49.64	-1227.19	-224.04	-168.89	1865.05	-2220.17	952.37	1051.24	-1090.86	-725.38	-174.52	-190.9	-1324.09	-44.87	-17.1	310.68	975.53	-1734.93	-1142.04	-108.89	785.05	1254.29	-600.64	-629.45
helical	-4385.58	-18537.96	15805.16	-4044.23	1549.22	1151.95	1193.15	2015.42	-696.88	300.8	810.4	1865.46	266.18	-1310.15	1033.11	551.7	-929.63	296.26	108.33	737.1	388.4	823.05	-91.67	307.56	-953.72	79.47	698.01	-302.93	-1052.58	-68.73	-459.88	-1314.87	-59.61	899.68
helicity	-10870.18	-14013.09	17627.61	956.23	3817.12	1681.72	-377.48	2196.32	-2610.34	-81.2	-2125.59	1668.92	247.91	-2708.09	319.22	-1944.75	-1519.11	-2118.27	305.55	1465.02	-508.53	-904.81	91.14	-1277.62	904.74	-788.18	-1585.68	415.07	2009.93	1785.26	-71.45	-1854.48	436.92	-372.08
helium	-18737.94	-4132.7	16627.29	8211.99	9048.38	1646.29	2151.83	2400.51	639.03	-1055.29	918.78	722.39	143.44	-1374.4	-3417.36	2207.46	1898.65	-477.68	-759.28	1989.94	-1396.17	-1996.75	1685.6	-1483.81	-1055.8	-1819.75	-145.44	-1693.7	315.9	-734.94	-104.4	-614.55	-942.99	1197.72
heliumlike	-16930.17	-8840.6	58.09	129.4	2778.46	-695.22	-815.48	-1381.59	1338.62	888.52	2308.25	-715.62	226.73	-528.67	1046.56	2378.95	512.99	-2128.63	-1542.59	-663.21	-1636.07	-510.57	-860.97	2294.91	4175.54	722.29	-167.28	-351.25	-1134.58	926.51	-2103.89	-528.46	1100.66	-620.3
hermitian	-5919.82	-14867.25	7329.68	61.99	1838.09	-3850.29	4930.44	-917.3	-1784.95	-2596.43	1544.92	-973.14	1727.74	-857.06	-800.95	1162.72	-3209.46	449.63	836.8	855.82	-546.64	885.09	-663.99	1585.67	618.43	192.68	1177.69	521.92	127.65	-619.83	1224.56	-442.66	641.08	-213.22
heterogeneous	-3472.81	-19122.58	12459.98	-1558.45	2209.25	-1926.84	1546.47	754.28	-1889.03	-189.09	1588.75	-139.27	1300.93	1658.95	1312.63	-2481	760.84	1446.41	626.64	539.44	1084.3	-256.72	-293.13	-58.03	5.06	9.62	328.49	-132.54	70.45	197.15	316.02	-21.58	-555.62	-675.08
heterojunctions	-17890.56	-13181.14	-780.34	-6417.77	4076.09	5436.11	4355.48	-2988	-2775.04	2528.7	982.1	2161.33	482.28	277.64	-3436.68	-1822.94	-464.69	-1422.59	-510.31	2655.85	2166.03	-301.62	-462.17	17.15	1861.18	4038.38	139.38	855.05	-1395.19	550.87	1600.03	-1140.15	1036.86	902.38
heterostructure	-15495.73	-18366.54	2357.75	-74.91	4160.01	766.26	630.93	-679.61	54.89	491.98	2991.45	2434.32	3034.25	-2911.4	-3474.9	1147.38	2232.07	3166.52	-49.61	-423.63	-148.03	-2219.63	-1709.3	1168.25	1243.11	-211.67	373.14	2236.34	472.19	-2100.66	1376.04	-652.54	849.38	-115.1
heterostructures	-15013.51	-24595.99	7471.27	-2166.95	5782.77	1261.51	-185.64	1820.39	230.68	1118.9	1576.91	2047.03	2116	-572.32	-605.33	54.1	2015.28	814.73	413.65	1892.15	1393.86	-275.47	183.57	-605.98	88.68	403.71	1223.07	-49.4	72.26	-559.36	589.31	-877.29	878.38	-566.58
heusler	357.06	-13242.59	13122.73	-5415.73	2538.66	502.73	1113.6	1283.23	1283.77	-1770.17	-2897.59	-102.7	4163.9	-259.83	-740.43	-691.53	-439.84	-1016.44	-1365.85	-1272.35	-84.82	-297.14	-742.07	-124.73	-243.83	395.16	1102.24	-590.4	215.53	-693.51	91.34	-628.17	297.75	553.23
hexagonal	-7662.93	-19038.76	12739.04	209.99	2329.04	-1726.37	1972.17	-690.39	1316	283.46	2897.33	-3121.19	1335	-1922.94	1130.77	660.5	1687.4	-155.49	-72.79	2020.93	-338.64	1202.22	871.04	-546.38	-1472.73	-312.68	1196.07	361.34	687.78	-926.61	38.19	660.41	214.11	-824.62
hf	-21407.42	-14366.22	17722.49	-1089.74	2743.76	-823.08	-3055.55	-4616.95	1243.84	2611.17	658.72	-1018.34	-789.12	-561.01	2417.17	-1177.58	-1498.14	-2616.23	1992.61	525.34	-3143.1	-4724.98	-1620.99	712.83	3328.63	1724.97	2250.96	663.6	729.44	2809.97	510.55	1544.6	-2414.89	-308.42
hg	-29657.7	-13396.64	7627.94	-3335.79	940.41	-2969.89	1284.34	1190.16	2.27	-4055.17	1858	-795.14	2452.31	-730.26	-2812.99	450.72	515.28	-950.62	1150.81	-1625.78	-993.19	1420.81	2550.84	563.73	2903.77	3427.87	636.6	3479.95	1491.21	1412.31	-2961.14	-2420.12	1710.1	1511.17
hidden	-3486.26	-13553.53	10755.5	-3531.1	4780.61	-1047.58	1737.85	2060.21	5.86	236.04	-2466.94	98.65	-39.31	-2568.2	53.92	1110.9	-328.45	1016.78	-151.13	-154.97	-222.96	729.56	-498.7	-655.18	-680.44	950.81	289.15	646.02	-176.49	13.18	-677.42	-102.89	-187.94	-520.97
hierarchical	-11834.39	-23479.11	10868.31	-5276.35	1523.22	3694.58	3142.83	1245.05	-4084.54	-4181.59	649.23	1423.15	967.91	670.75	846.9	-280.27	1327.41	-543.16	704.91	948.19	-1458.04	2256.9	535.27	-1385.19	143.99	1437.19	1043.48	1152.39	-3411.51	584.65	1629.68	147.33	-1557.72	-193.55
hierarchy	-8131.77	-18903.21	12321.96	-5845.42	1708.71	993.99	2415.01	-979.48	820.01	3087.66	1616.59	-1235.77	-250.2	-281.32	-264.78	2412.59	-1848.54	-1096.85	-1511.33	389.15	1348.5	345.09	-172.36	-1009.15	11.63	1044.47	600.84	2151.99	-1167.6	-1366.65	1305.55	-302.77	-304.28	668.07
higgs	-9748.15	-21318.18	11648.14	-3912.64	3075.12	-1187.85	2420.84	-197.14	561.65	-208.1	73.28	184.7	-77.22	-445.07	571.3	-186	417.14	1045.34	483.58	174.31	911.01	732.4	-674.92	581.74	-47.34	688.67	464.66	233.19	-589.7	71.16	464.14	-61.95	397.06	-46.3
high	-16490.03	-27596.53	14282.39	-1924.37	4276.09	616.75	1268	-813.48	-459.62	531.69	386.48	518.04	-806.06	-337.61	37.79	-882.53	1002.21	199.44	-500.24	-1207.69	372.08	-1.77	-444.82	924.79	-1018.82	89.62	-210.69	135.69	721.47	-252.1	379.34	-543.38	199.03	63.85
higher	-10279.73	-21964.1	14624.58	-3256.32	1922.47	1027.84	2741.61	343.78	236.78	680.37	63.01	-1606.53	1594.95	-457.25	-454.06	-1095.83	-2099.44	-611.96	-837.07	-447.35	2186.18	-1283.96	715.14	-1704.51	600.68	37.13	2309.27	668.55	-501.12	138.34	-481.72	-1504.34	753.22	-1226.07
highly	-15554.73	-23491.99	11835.2	-2170.93	1365.3	-1811.74	3619.69	421.87	-378.17	629.58	-595.1	116.97	-2097.85	186.37	476.13	101.88	-1382.05	1237.32	-1257.64	-1217.67	195.26	-1149.95	310.76	722.54	-537.96	36.98	-459.93	391.2	1148.46	341.94	-100.88	-295.6	-415.97	-417.92
ho	-13238.26	-16701.71	10423.25	-2640.23	5218.86	-317.1	4372.08	-244	11.63	195.47	-2704.11	148.94	4557.33	-1271.47	-1702.24	781.53	169.9	-440.43	-974.01	-2169.57	3235.92	1380.94	-1523.96	-1518.23	778.65	1798.27	1417.68	1832.56	-153.42	-2769.54	512.31	441.01	2731.04	561.74
hole	-13800.18	-25569.77	14163.64	-854.74	2717.92	-2286.72	1129.54	-327.45	282.14	-709.16	51.58	451.94	-383.87	-59.56	575.08	486.72	486.64	899.6	-90.91	-378.48	398.98	-35.19	128.59	785.95	-455.69	935.33	661.65	-465.37	-204.09	-166.74	279.89	-347.78	-129.91	192.73
holes	-9261.72	-24999.57	13023.36	683.36	2261.94	-1389.17	2192.74	780.16	-844.4	-844.97	-231.82	79.02	227.47	-746.13	538.36	51.68	235.41	-801.23	-384.4	142.01	-646.51	284.72	-190.86	-358.4	-44.65	168.15	1167.2	206.77	-560.59	52.77	293.05	-155.03	364.35	-140.1
hollow	-8033.19	-18788.39	8452.03	5815.85	-1381.62	-1788.65	2027.69	1718.96	-2592.41	488.5	2709.56	2201.18	-856.93	1488.99	1980.32	481.96	-783.83	-1679.57	-1159.98	1006.69	-1101.11	1289.6	461.92	-184.29	-620.45	1865.11	-870.33	396.64	-381.04	752.62	-533.02	210.12	69.92	-415.65
holographic	166.35	-11294.19	9451.62	-3363.12	3376.47	-2390.37	3699.09	-1110.07	613.58	-339.2	-1477.99	-1949.61	1210.69	-605.05	161.93	-44.14	-459.36	-675.71	-519.06	-420.83	968.12	42.9	90.21	616.78	176.46	2.4	322.59	-188.29	194.57	37.31	248.59	-148.87	373.82	-260.67
holography	-4092.29	-14115.66	7150.53	1668.94	-1596.95	2055.65	1124.98	-1410.06	2062.42	-1698.92	-3312.8	-4148.2	2706.54	-989.31	1241.54	780.92	1690.37	-570.15	270.71	-892.27	1925.09	-349.2	-211.26	-639.1	-365.14	-102.67	535.88	-538.18	473.23	-376.96	-339.11	105.86	178.63	-441.36
holstein	-6202.49	-20543.6	10859.66	1925.88	-759.76	-704.75	682.95	999.67	-2692.74	208.54	-2374.08	-803.04	1681.62	4929.36	-353.78	-250.91	-832.07	2226.57	1688.52	-229.88	-755.72	-1510.04	187.67	2097.57	-64.27	797.25	481.47	-65.88	295.4	-125.07	698.78	731.87	-155.75	204.72
homogeneous	-15545.95	-22561.33	13489.99	-1082.34	-451.97	-2074.57	2554.52	2162.26	2193.17	502.85	1338.64	1105.1	457.91	-747.8	-2834.54	1934.15	317	1488.5	-1396.76	-1598.64	1914.18	-1259.76	-557.31	-513.97	1318.52	-606.77	1578.39	-468.45	-1167.48	57.17	710.64	1072.8	-1239.54	-518.44
hopping	-20420.98	-23095.68	7209.9	-161.95	3165.46	620.15	-416.02	-1138.29	3487.44	1176.11	1209.11	253.44	-798.24	-1577.67	-70.08	482.38	1564.81	1676.69	-826.44	-748.81	-859.14	904.58	462.28	30.97	537.11	-1253.63	1451.63	-645.96	638.74	1948.36	342.25	-1039.08	-227.16	172.94
horizon	-4807.78	-15341.8	9044.46	-1106.19	1010.91	-2134.86	3642.3	153.79	751.73	-2959.97	874.47	-525.74	617.93	1843.16	1100.2	1016.04	929.35	450.22	1096.41	1130.34	1362.39	393.12	-417.87	239.37	-1087.75	-1104.6	753.94	-715.14	741.34	-500.5	299.03	-396.27	-43.96	-280.46
host	-8954.56	-13496.64	10693.17	-1885.21	-2645.79	3103.65	-2262.69	271.43	-1364.14	1392.51	5095.95	-2114.55	-2208.07	681.23	-186.71	-2542.17	-1428.61	1337.76	1408.42	347.04	522.06	-883.74	1531.62	-1054.47	1949.36	1784.92	1799.37	-2537.04	-118.22	-669.9	937.61	-1310.79	-898.62	1604.2
hot	-23589.61	-26827.79	8647.22	291.86	4450.75	389.53	2619.67	-1027.15	497.81	-1459.02	-1858.68	-1363.82	-2401.45	637.02	217.39	-442.71	934.09	-938.74	-347.95	-2085.94	-524.73	-1574.85	-754.9	1747.12	-121.64	-471.35	953.72	-70.34	-123.9	-1.79	-719.71	-324.33	998.93	527.29
how	-7267.62	-20060.33	14748.86	-2267.81	1650.86	-1928.76	1735.47	-976.21	549.88	290.27	1158.25	133.75	-380.05	-491.85	-259.33	-2137.28	614.99	1173.57	-28.01	-28.31	-827.76	-779.38	290.02	609.86	291.98	4.59	912.34	566.08	987.87	545.86	29.96	-189.85	26.85	-564.19
hubbard	-16484.37	-25574.5	8175.81	499.29	8332.04	-3344.28	-1029.84	-2011.76	1351.53	-1253.78	321.69	-114.92	563.85	425	2005.54	1208.37	-531.69	437.95	-442.91	-1491.4	528.51	-754.58	-355.87	471.39	-574.27	385.2	464.24	-425.29	-588.61	126.99	511.27	191.44	-649.33	-438.45
hybrid	-3965.49	-15198.19	13117.48	-4771.38	1413.29	-1047.48	2228.4	1014.9	-641.42	-1582.16	-470.13	-1278.71	-494.32	-548.97	207.44	130.87	1480.29	-66.22	599.43	219.07	1356.2	-369.1	85.82	-284.15	-882.72	-20.67	-113.13	386.17	873.23	7.2	-142.49	128.47	-57.18	-590.78
hybridization	-10978.65	-19582.15	10713.52	-5063.97	2828.83	-840.03	3650.32	2552.74	2292.42	-2297.16	-186.34	-4003.65	-916.5	4678.55	-2995.34	1643.25	-1042.51	-1359.41	1001.73	2296.61	-44.69	-752.64	1355.09	802.22	426.74	4.57	1681.09	1953.56	-2108.2	-2810.73	795.95	-1078.35	804.29	-167.41
hydride	-21452.26	-16229.51	15115.8	-3828.49	-3853.56	-2314.45	3632.99	1041.02	113.38	3514.49	-2347.9	-440.16	2434.28	1985.96	1337.75	-5184.05	-2419.23	2161.1	-1229.04	3866	198.12	-2990.89	1340.46	-1331.61	883.14	1296.57	-1526.73	-2573.5	-1651.52	836.22	2217.4	-2669.59	-2693.05	-1970.76
hydrides	-18811.07	-13919.35	10497.63	-6021.24	-5146.89	994.41	-1603.06	-553.17	1468.59	3805.09	536.4	-5867.44	-3237.03	1878.22	3084.68	-2967.9	-2512.06	2665.26	1337.08	-2300.94	691.06	1122.81	-3155.54	-785.33	-6048.11	2360.06	-4359.96	-3183.62	-2957.96	806.07	416.32	-988.46	1667.08	-108.7
hydrodynamic	-11021.8	-19354.69	12951.79	-1548.17	522.61	-2155.24	3491.94	1484.69	184.99	-893.12	-968.47	725.96	1249.11	-2229.87	-1437.63	-30.02	2413.14	-1286.57	2.16	-826.23	-233.69	1802.49	-348.1	-62.62	863.67	419.16	755.1	342.52	1261.59	-457.87	-970.83	533.9	1027.3	-884.84
hydrodynamics	-7322.27	-13119.49	10510.8	-4128.96	3680.95	-1527.33	3605.95	265.39	1172.46	34.11	-453.87	1219.79	-415.06	-1462.4	-614.18	199.83	-651.68	1764.95	261.33	677.52	-488.31	-866	-662.09	1428.54	1111.18	-1166.96	569.18	-327.43	-268.25	598.4	-958.25	13.15	-448.54	1010.2
hydrogen	-25871.7	-26827.72	10564.69	-3619.2	2667.89	388.14	1093.71	164.99	2537.04	-741.29	-784.73	857.03	-391.75	909.52	2026.62	635.67	1315.02	1681.59	-1130.08	266.81	-401.11	-1774.07	-371.21	-432.39	-2267.41	162.39	-168.27	85.82	-1107.53	368.05	895.85	687.16	-1816.05	-97.82
hydrogenated	-29655.23	-24218.77	2332.92	-4917.43	-845.22	2875.27	1146.54	2388.42	-1995.64	2380.58	1206.09	-3641.02	2007.52	154.77	1860.43	1441.28	380.06	-1019.25	-857.98	-876.69	2798.84	781.35	71.05	-1295.14	-473.5	456.2	-2364.62	1855.83	-138.25	-542.15	-1342.82	-513.96	1754.25	5.58
hydrogenic	-20678.94	-8051.43	4123.45	-6343.37	2045.83	1342.95	-786.51	3379.01	2030.92	-526.91	-410.39	1660.66	-682.71	1811.86	3957.83	-882.81	-2597.61	935.23	955.89	-1776.18	-2361.42	-823.32	-1528.75	628.18	357.35	-2911.31	520.88	646.67	498.13	-604.6	-890.44	-999.38	-2649.15	-4589.77
hydrogenlike	-18044.2	-15354.5	7687.81	-3403.44	-945.51	-1501.89	472.03	113.38	1074.3	-692.31	611.66	-3892.27	11.86	1566.01	1312.46	-319.99	2205.13	1803.32	-2959.6	3755.96	-782.61	2514.76	2082.01	-2264.02	-3412.71	-3338.99	1938.34	-1853.21	916.05	1541.32	2956.52	1619.15	543.19	342.55
hydrostatic	-20077.66	-17876.27	9148.18	555.89	2342.25	223.92	-272.3	2054.91	-1164.53	2781.48	-516.15	-1630.03	81.36	151.73	-2278.99	-289.46	1395.74	-886.74	107.03	-2909.65	15.88	1416.27	2409.02	-1060.6	-822.66	-818.41	-693.82	-3369.18	1603.66	3094.86	281.99	-441.07	3908.94	-2276.83
