1629.05	59	7.396	4.078	4.116
1630.05	55	7.396	4.007	4.116
1631.05	52	7.397	3.951	4.115
1632.05	58	7.398	4.06	4.113
1633.05	53	7.398	3.97	4.113
1634.05	55	7.399	4.007	4.112
1635.05	47	7.399	3.85	4.112
1636.05	41	7.4	3.714	4.110
1637.05	42	7.401	3.738	4.108
1638.05	46	7.401	3.829	4.108
1639.05	52	7.402	3.951	4.107
1640.05	55	7.402	4.007	4.107
1641.05	55	7.403	4.007	4.105
1642.05	47	7.404	3.85	4.104
1643.05	61	7.404	4.111	4.104
1644.05	42	7.405	3.738	4.102
1645.05	59	7.406	4.078	4.101
1646.05	56	7.406	4.025	4.101
1647.05	36	7.407	3.584	4.099
1648.05	48	7.407	3.871	4.099
1649.05	43	7.408	3.761	4.098
1650.05	41	7.409	3.714	4.096
1651.05	44	7.409	3.784	4.096
1652.05	57	7.41	4.043	4.095
1653.05	52	7.41	3.951	4.095
1654.05	45	7.411	3.807	4.093
1655.05	53	7.412	3.97	4.091
1656.05	58	7.412	4.06	4.091
1657.05	54	7.413	3.989	4.090
1658.05	42	7.413	3.738	4.090
1659.05	52	7.414	3.951	4.088
1660.05	43	7.415	3.761	4.087
1661.05	62	7.415	4.127	4.087
1662.05	58	7.416	4.06	4.085
1663.05	49	7.416	3.892	4.085
1664.05	44	7.417	3.784	4.084
1665.05	33	7.418	3.497	4.082
1666.05	53	7.418	3.97	4.082
1667.05	58	7.419	4.06	4.081
1668.05	49	7.419	3.892	4.081
1669.05	38	7.42	3.638	4.079
1670.05	57	7.421	4.043	4.077
1671.05	56	7.421	4.025	4.077
1672.05	44	7.422	3.784	4.076
1673.05	42	7.422	3.738	4.076
1674.05	46	7.423	3.829	4.074
1675.05	52	7.424	3.951	4.073
1676.05	54	7.424	3.989	4.073
1677.05	50	7.425	3.912	4.071
1678.05	41	7.425	3.714	4.071
1679.05	47	7.426	3.85	4.070
1680.05	44	7.427	3.784	4.068
1681.05	41	7.427	3.714	4.068
1682.05	53	7.428	3.97	4.067
1683.05	48	7.428	3.871	4.067
1684.05	41	7.429	3.714	4.065
1685.05	48	7.43	3.871	4.064
1686.05	44	7.43	3.784	4.064
1687.05	32	7.431	3.466	4.062
1688.05	28	7.431	3.332	4.062
1689.05	53	7.432	3.97	4.060
1690.05	64	7.433	4.159	4.059
1691.05	40	7.433	3.689	4.059
1692.05	62	7.434	4.127	4.057
1693.05	50	7.434	3.912	4.057
1694.05	44	7.435	3.784	4.056
1695.05	62	7.435	4.127	4.056
1696.05	43	7.436	3.761	4.054
1697.05	65	7.437	4.174	4.053
1698.05	56	7.437	4.025	4.053
1699.05	49	7.438	3.892	4.051
1700.05	52	7.438	3.951	4.051
1701.05	51	7.439	3.932	4.050
1702.05	38	7.44	3.638	4.048
1703.05	40	7.44	3.689	4.048
1704.05	45	7.441	3.807	4.046
1705.05	47	7.441	3.85	4.046
1706.05	32	7.442	3.466	4.045
1707.05	46	7.443	3.829	4.043
1708.05	52	7.443	3.951	4.043
1709.05	36	7.444	3.584	4.042
1710.05	49	7.444	3.892	4.042
1711.05	55	7.445	4.007	4.040
1712.05	56	7.445	4.025	4.040
1713.05	53	7.446	3.97	4.039
1714.05	44	7.447	3.784	4.037
1715.05	42	7.447	3.738	4.037
1716.05	44	7.448	3.784	4.036
1717.05	43	7.448	3.761	4.036
1718.05	49	7.449	3.892	4.034
1719.05	47	7.45	3.85	4.033
1720.05	40	7.45	3.689	4.033
1721.05	45	7.451	3.807	4.031
1722.05	44	7.451	3.784	4.031
1723.05	38	7.452	3.638	4.029
1724.05	51	7.452	3.932	4.029
1725.05	46	7.453	3.829	4.028
1726.05	37	7.454	3.611	4.026
1727.05	37	7.454	3.611	4.026
1728.05	48	7.455	3.871	4.025
1729.05	44	7.455	3.784	4.025
1730.05	45	7.456	3.807	4.023
1731.05	50	7.456	3.912	4.023
1732.05	42	7.457	3.738	4.022
1733.05	42	7.458	3.738	4.020
1734.05	48	7.458	3.871	4.020
1735.05	41	7.459	3.714	4.019
1736.05	46	7.459	3.829	4.019
1737.05	39	7.46	3.664	4.017
1738.05	44	7.461	3.784	4.015
1739.05	40	7.461	3.689	4.015
1740.05	52	7.462	3.951	4.014
1741.05	49	7.462	3.892	4.014
1742.05	43	7.463	3.761	4.012
1743.05	36	7.463	3.584	4.012
1744.05	35	7.464	3.555	4.011
1745.05	35	7.465	3.555	4.009
1746.05	49	7.465	3.892	4.009
1747.05	48	7.466	3.871	4.008
1748.05	46	7.466	3.829	4.008
1749.05	44	7.467	3.784	4.006
1750.05	51	7.467	3.932	4.006
1751.05	47	7.468	3.85	4.005
1752.05	53	7.469	3.97	4.003
1753.05	39	7.469	3.664	4.003
1754.05	45	7.47	3.807	4.002
1755.05	37	7.47	3.611	4.002
1756.05	61	7.471	4.111	4.000
1757.05	44	7.471	3.784	4.000
1758.05	55	7.472	4.007	3.998
1759.05	46	7.473	3.829	3.997
1760.05	41	7.473	3.714	3.997
1761.05	42	7.474	3.738	3.995
1762.05	38	7.474	3.638	3.995
1763.05	66	7.475	4.19	3.994
1764.05	54	7.475	3.989	3.994
1765.05	41	7.476	3.714	3.992
1766.05	46	7.477	3.829	3.991
1767.05	50	7.477	3.912	3.991
1768.05	46	7.478	3.829	3.989
1769.05	58	7.478	4.06	3.989
1770.05	30	7.479	3.401	3.988
1771.05	38	7.479	3.638	3.988
1772.05	41	7.48	3.714	3.986
1773.05	46	7.48	3.829	3.986
1774.05	54	7.481	3.989	3.984
1775.05	40	7.482	3.689	3.983
1776.05	36	7.482	3.584	3.983
1777.05	54	7.483	3.989	3.981
1778.05	37	7.483	3.611	3.981
1779.05	51	7.484	3.932	3.980
1780.05	56	7.484	4.025	3.980
1781.05	47	7.485	3.85	3.978
1782.05	40	7.486	3.689	3.977
1783.05	39	7.486	3.664	3.977
1784.05	38	7.487	3.638	3.975
1785.05	47	7.487	3.85	3.975
1786.05	35	7.488	3.555	3.974
1787.05	49	7.488	3.892	3.974
1788.05	41	7.489	3.714	3.972
1789.05	46	7.489	3.829	3.972
1790.05	47	7.49	3.85	3.971
1791.05	48	7.491	3.871	3.969
1792.05	50	7.491	3.912	3.969
1793.05	45	7.492	3.807	3.967
1794.05	41	7.492	3.714	3.967
1795.05	36	7.493	3.584	3.966
1796.05	36	7.493	3.584	3.966
1797.05	40	7.494	3.689	3.964
1798.05	36	7.494	3.584	3.964
1799.05	46	7.495	3.829	3.963
1800.05	58	7.496	4.06	3.961
1801.05	54	7.496	3.989	3.961
1802.05	45	7.497	3.807	3.960
1803.05	49	7.497	3.892	3.960
1804.05	51	7.498	3.932	3.958
1805.05	33	7.498	3.497	3.958
1806.05	35	7.499	3.555	3.957
1807.05	34	7.499	3.526	3.957
1808.05	41	7.5	3.714	3.955
1809.05	35	7.501	3.555	3.953
1810.05	44	7.501	3.784	3.953
1811.05	51	7.502	3.932	3.952
1812.05	53	7.502	3.97	3.952
1813.05	39	7.503	3.664	3.950
1814.05	54	7.503	3.989	3.950
1815.05	45	7.504	3.807	3.949
1816.05	47	7.504	3.85	3.949
1817.05	41	7.505	3.714	3.947
1818.05	39	7.506	3.664	3.946
1819.05	46	7.506	3.829	3.946
1820.05	43	7.507	3.761	3.944
1821.05	50	7.507	3.912	3.944
1822.05	39	7.508	3.664	3.943
1823.05	33	7.508	3.497	3.943
1824.05	45	7.509	3.807	3.941
1825.05	28	7.509	3.332	3.941
1826.05	37	7.51	3.611	3.940
1827.05	46	7.51	3.829	3.940
1828.05	34	7.511	3.526	3.938
1829.05	44	7.512	3.784	3.936
1830.05	48	7.512	3.871	3.936
1831.05	47	7.513	3.85	3.935
1832.05	39	7.513	3.664	3.935
1833.05	42	7.514	3.738	3.933
1834.05	52	7.514	3.951	3.933
1835.05	43	7.515	3.761	3.932
1836.05	43	7.515	3.761	3.932
1837.05	58	7.516	4.06	3.930
1838.05	42	7.516	3.738	3.930
1839.05	45	7.517	3.807	3.929
1840.05	56	7.518	4.025	3.927
1841.05	52	7.518	3.951	3.927
1842.05	30	7.519	3.401	3.926
1843.05	63	7.519	4.143	3.926
1844.05	34	7.52	3.526	3.924
1845.05	47	7.52	3.85	3.924
1846.05	42	7.521	3.738	3.922
1847.05	34	7.521	3.526	3.922
1848.05	32	7.522	3.466	3.921
1849.05	32	7.522	3.466	3.921
1850.05	45	7.523	3.807	3.919
1851.05	35	7.524	3.555	3.918
1852.05	41	7.524	3.714	3.918
1853.05	37	7.525	3.611	3.916
1854.05	46	7.525	3.829	3.916
1855.05	44	7.526	3.784	3.915
1856.05	42	7.526	3.738	3.915
1857.05	42	7.527	3.738	3.913
1858.05	58	7.527	4.06	3.913
1859.05	37	7.528	3.611	3.912
1860.05	46	7.528	3.829	3.912
1861.05	47	7.529	3.85	3.910
1862.05	30	7.529	3.401	3.910
1863.05	35	7.53	3.555	3.909
1864.05	45	7.531	3.807	3.907
1865.05	54	7.531	3.989	3.907
1866.05	23	7.532	3.135	3.905
1867.05	54	7.532	3.989	3.905
1868.05	38	7.533	3.638	3.904
1869.05	33	7.533	3.497	3.904
1870.05	34	7.534	3.526	3.902
1871.05	40	7.534	3.689	3.902
1872.05	40	7.535	3.689	3.901
1873.05	31	7.535	3.434	3.901
1874.05	29	7.536	3.367	3.899
1875.05	38	7.536	3.638	3.899
1876.05	34	7.537	3.526	3.898
1877.05	35	7.537	3.555	3.898
1878.05	37	7.538	3.611	3.896
1879.05	35	7.539	3.555	3.895
1880.05	41	7.539	3.714	3.895
1881.05	46	7.54	3.829	3.893
1882.05	43	7.54	3.761	3.893
1883.05	40	7.541	3.689	3.891
1884.05	28	7.541	3.332	3.891
1885.05	34	7.542	3.526	3.890
1886.05	40	7.542	3.689	3.890
1887.05	26	7.543	3.258	3.888
1888.05	35	7.543	3.555	3.888
1889.05	32	7.544	3.466	3.887
1890.05	36	7.544	3.584	3.887
1891.05	34	7.545	3.526	3.885
1892.05	37	7.545	3.611	3.885
1893.05	44	7.546	3.784	3.884
1894.05	38	7.546	3.638	3.884
1895.05	25	7.547	3.219	3.882
1896.05	33	7.548	3.497	3.881
1897.05	41	7.548	3.714	3.881
1898.05	39	7.549	3.664	3.879
1899.05	32	7.549	3.466	3.879
1900.05	43	7.55	3.761	3.878
1901.05	46	7.55	3.829	3.878
1902.05	53	7.551	3.97	3.876
1903.05	47	7.551	3.85	3.876
1904.05	32	7.552	3.466	3.874
1905.05	44	7.552	3.784	3.874
1906.05	44	7.553	3.784	3.873
1907.05	38	7.553	3.638	3.873
1908.05	49	7.554	3.892	3.871
1909.05	27	7.554	3.296	3.871
1910.05	36	7.555	3.584	3.870
1911.05	48	7.555	3.871	3.870
1912.05	39	7.556	3.664	3.868
1913.05	37	7.556	3.611	3.868
1914.05	31	7.557	3.434	3.867
1915.05	42	7.557	3.738	3.867
1916.05	34	7.558	3.526	3.865
1917.05	49	7.559	3.892	3.864
1918.05	43	7.559	3.761	3.864
1919.05	47	7.56	3.85	3.862
1920.05	31	7.56	3.434	3.862
1921.05	49	7.561	3.892	3.860
1922.05	40	7.561	3.689	3.860
1923.05	49	7.562	3.892	3.859
1924.05	35	7.562	3.555	3.859
1925.05	38	7.563	3.638	3.857
1926.05	52	7.563	3.951	3.857
1927.05	48	7.564	3.871	3.856
1928.05	40	7.564	3.689	3.856
1929.05	25	7.565	3.219	3.854
1930.05	34	7.565	3.526	3.854
1931.05	24	7.566	3.178	3.853
1932.05	34	7.566	3.526	3.853
1933.05	35	7.567	3.555	3.851
1934.05	37	7.567	3.611	3.851
1935.05	34	7.568	3.526	3.850
1936.05	37	7.568	3.611	3.850
1937.05	44	7.569	3.784	3.848
1938.05	49	7.569	3.892	3.848
1939.05	42	7.57	3.738	3.847
1940.05	37	7.57	3.611	3.847
1941.05	33	7.571	3.497	3.845
1942.05	28	7.571	3.332	3.845
1943.05	36	7.572	3.584	3.843
1944.05	39	7.573	3.664	3.842
1945.05	44	7.573	3.784	3.842
1946.05	31	7.574	3.434	3.840
1947.05	46	7.574	3.829	3.840
1948.05	31	7.575	3.434	3.839
1949.05	34	7.575	3.526	3.839
1950.05	34	7.576	3.526	3.837
1951.05	34	7.576	3.526	3.837
1952.05	27	7.577	3.296	3.836
1953.05	43	7.577	3.761	3.836
1954.05	38	7.578	3.638	3.834
1955.05	45	7.578	3.807	3.834
1956.05	38	7.579	3.638	3.833
1957.05	38	7.579	3.638	3.833
1958.05	34	7.58	3.526	3.831
1959.05	31	7.58	3.434	3.831
1960.05	35	7.581	3.555	3.829
1961.05	39	7.581	3.664	3.829
1962.05	45	7.582	3.807	3.828
1963.05	35	7.582	3.555	3.828
1964.05	48	7.583	3.871	3.826
1965.05	38	7.583	3.638	3.826
1966.05	36	7.584	3.584	3.825
1967.05	37	7.584	3.611	3.825
1968.05	41	7.585	3.714	3.823
1969.05	30	7.585	3.401	3.823
1970.05	37	7.586	3.611	3.822
1971.05	41	7.586	3.714	3.822
1972.05	34	7.587	3.526	3.820
1973.05	35	7.587	3.555	3.820
1974.05	31	7.588	3.434	3.819
1975.05	42	7.588	3.738	3.819
1976.05	24	7.589	3.178	3.817
1977.05	42	7.589	3.738	3.817
1978.05	29	7.59	3.367	3.816
1979.05	42	7.59	3.738	3.816
1980.05	31	7.591	3.434	3.814
1981.05	31	7.591	3.434	3.814
1982.05	38	7.592	3.638	3.812
1983.05	40	7.592	3.689	3.812
1984.05	28	7.593	3.332	3.811
1985.05	30	7.593	3.401	3.811
1986.05	45	7.594	3.807	3.809
1987.05	28	7.594	3.332	3.809
1988.05	39	7.595	3.664	3.808
1989.05	37	7.595	3.611	3.808
1990.05	35	7.596	3.555	3.806
1991.05	30	7.596	3.401	3.806
1992.05	43	7.597	3.761	3.805
1993.05	43	7.597	3.761	3.805
1994.05	30	7.598	3.401	3.803
1995.05	36	7.598	3.584	3.803
1996.05	30	7.599	3.401	3.802
1997.05	33	7.599	3.497	3.802
1998.05	31	7.6	3.434	3.800
1999.05	43	7.6	3.761	3.800
2000.05	30	7.601	3.401	3.798
2001.05	27	7.601	3.296	3.798
2002.05	46	7.602	3.829	3.797
2003.05	41	7.602	3.714	3.797
2004.05	36	7.603	3.584	3.795
2005.05	35	7.603	3.555	3.795
2006.05	43	7.604	3.761	3.794
2007.05	30	7.604	3.401	3.794
2008.05	39	7.605	3.664	3.792
2009.05	53	7.605	3.97	3.792
2010.05	27	7.606	3.296	3.791
2011.05	42	7.606	3.738	3.791
2012.05	27	7.607	3.296	3.789
2013.05	50	7.607	3.912	3.789
2014.05	25	7.608	3.219	3.788
2015.05	31	7.608	3.434	3.788
2016.05	29	7.609	3.367	3.786
2017.05	35	7.609	3.555	3.786
2018.05	33	7.61	3.497	3.785
2019.05	30	7.61	3.401	3.785
2020.05	35	7.611	3.555	3.783
2021.05	28	7.611	3.332	3.783
2022.05	29	7.612	3.367	3.781
2023.05	27	7.612	3.296	3.781
2024.05	21	7.613	3.045	3.780
2025.05	43	7.613	3.761	3.780
2026.05	37	7.614	3.611	3.778
2027.05	37	7.614	3.611	3.778
2028.05	40	7.615	3.689	3.777
2029.05	33	7.615	3.497	3.777
2030.05	35	7.616	3.555	3.775
2031.05	38	7.616	3.638	3.775
2032.05	31	7.617	3.434	3.774
2033.05	32	7.617	3.466	3.774
2034.05	41	7.618	3.714	3.772
2035.05	30	7.618	3.401	3.772
2036.05	41	7.619	3.714	3.771
2037.05	18	7.619	2.89	3.771
2038.05	40	7.62	3.689	3.769
2039.05	31	7.62	3.434	3.769
2040.05	40	7.621	3.689	3.767
2041.05	42	7.621	3.738	3.767
2042.05	40	7.622	3.689	3.766
2043.05	30	7.622	3.401	3.766
2044.05	27	7.623	3.296	3.764
2045.05	43	7.623	3.761	3.764
2046.05	36	7.624	3.584	3.763
2047.05	36	7.624	3.584	3.763
2048.05	43	7.625	3.761	3.761
2049.05	33	7.625	3.497	3.761
2050.05	39	7.626	3.664	3.760
2051.05	53	7.626	3.97	3.760
2052.05	30	7.627	3.401	3.758
2053.05	27	7.627	3.296	3.758
2054.05	27	7.628	3.296	3.757
2055.05	28	7.628	3.332	3.757
2056.05	22	7.629	3.091	3.755
2057.05	27	7.629	3.296	3.755
2058.05	30	7.63	3.401	3.754
2059.05	42	7.63	3.738	3.754
2060.05	28	7.63	3.332	3.754
2061.05	27	7.631	3.296	3.752
2062.05	35	7.631	3.555	3.752
2063.05	33	7.632	3.497	3.750
2064.05	19	7.632	2.944	3.750
2065.05	37	7.633	3.611	3.749
2066.05	30	7.633	3.401	3.749
2067.05	40	7.634	3.689	3.747
2068.05	28	7.634	3.332	3.747
2069.05	33	7.635	3.497	3.746
2070.05	29	7.635	3.367	3.746
2071.05	38	7.636	3.638	3.744
2072.05	34	7.636	3.526	3.744
2073.05	32	7.637	3.466	3.743
2074.05	24	7.637	3.178	3.743
2075.05	34	7.638	3.526	3.741
2076.05	29	7.638	3.367	3.741
2077.05	38	7.639	3.638	3.740
2078.05	33	7.639	3.497	3.740
2079.05	24	7.64	3.178	3.738
2080.05	33	7.64	3.497	3.738
2081.05	28	7.641	3.332	3.736
2082.05	35	7.641	3.555	3.736
2083.05	34	7.642	3.526	3.735
2084.05	19	7.642	2.944	3.735
2085.05	23	7.643	3.135	3.733
2086.05	50	7.643	3.912	3.733
2087.05	37	7.644	3.611	3.732
2088.05	24	7.644	3.178	3.732
2089.05	31	7.644	3.434	3.732
2090.05	35	7.645	3.555	3.730
2091.05	32	7.645	3.466	3.730
2092.05	23	7.646	3.135	3.729
2093.05	27	7.646	3.296	3.729
2094.05	39	7.647	3.664	3.727
2095.05	31	7.647	3.434	3.727
2096.05	34	7.648	3.526	3.726
2097.05	35	7.648	3.555	3.726
2098.05	39	7.649	3.664	3.724
2099.05	43	7.649	3.761	3.724
2100.05	32	7.65	3.466	3.723
2101.05	38	7.65	3.638	3.723
2102.05	37	7.651	3.611	3.721
2103.05	31	7.651	3.434	3.721
2104.05	35	7.652	3.555	3.719
2105.05	38	7.652	3.638	3.719
2106.05	35	7.653	3.555	3.718
2107.05	28	7.653	3.332	3.718
2108.05	31	7.654	3.434	3.716
2109.05	25	7.654	3.219	3.716
2110.05	26	7.654	3.258	3.716
2111.05	26	7.655	3.258	3.715
2112.05	31	7.655	3.434	3.715
2113.05	30	7.656	3.401	3.713
2114.05	27	7.656	3.296	3.713
2115.05	33	7.657	3.497	3.712
2116.05	29	7.657	3.367	3.712
2117.05	22	7.658	3.091	3.710
2118.05	24	7.658	3.178	3.710
2119.05	34	7.659	3.526	3.709
2120.05	33	7.659	3.497	3.709
2121.05	33	7.66	3.497	3.707
2122.05	29	7.66	3.367	3.707
2123.05	26	7.661	3.258	3.705
2124.05	38	7.661	3.638	3.705
2125.05	30	7.662	3.401	3.704
2126.05	31	7.662	3.434	3.704
2127.05	47	7.662	3.85	3.704
2128.05	24	7.663	3.178	3.702
2129.05	34	7.663	3.526	3.702
2130.05	33	7.664	3.497	3.701
2131.05	41	7.664	3.714	3.701
2132.05	23	7.665	3.135	3.699
2133.05	33	7.665	3.497	3.699
2134.05	22	7.666	3.091	3.698
2135.05	30	7.666	3.401	3.698
2136.05	42	7.667	3.738	3.696
2137.05	25	7.667	3.219	3.696
2138.05	26	7.668	3.258	3.695
2139.05	30	7.668	3.401	3.695
2140.05	27	7.669	3.296	3.693
2141.05	29	7.669	3.367	3.693
2142.05	35	7.67	3.555	3.692
2143.05	44	7.67	3.784	3.692
2144.05	37	7.67	3.611	3.692
2145.05	29	7.671	3.367	3.690
2146.05	39	7.671	3.664	3.690
2147.05	28	7.672	3.332	3.688
2148.05	31	7.672	3.434	3.688
2149.05	27	7.673	3.296	3.687
2150.05	39	7.673	3.664	3.687
2151.05	32	7.674	3.466	3.685
2152.05	27	7.674	3.296	3.685
2153.05	22	7.675	3.091	3.684
2154.05	27	7.675	3.296	3.684
2155.05	22	7.676	3.091	3.682
2156.05	37	7.676	3.611	3.682
2157.05	33	7.676	3.497	3.682
2158.05	32	7.677	3.466	3.681
2159.05	32	7.677	3.466	3.681
2160.05	31	7.678	3.434	3.679
2161.05	38	7.678	3.638	3.679
2162.05	45	7.679	3.807	3.678
2163.05	36	7.679	3.584	3.678
2164.05	45	7.68	3.807	3.676
2165.05	23	7.68	3.135	3.676
2166.05	28	7.681	3.332	3.674
2167.05	31	7.681	3.434	3.674
2168.05	29	7.682	3.367	3.673
2169.05	36	7.682	3.584	3.673
2170.05	25	7.683	3.219	3.671
2171.05	33	7.683	3.497	3.671
2172.05	22	7.683	3.091	3.671
2173.05	31	7.684	3.434	3.670
2174.05	21	7.684	3.045	3.670
2175.05	30	7.685	3.401	3.668
2176.05	18	7.685	2.89	3.668
2177.05	27	7.686	3.296	3.667
2178.05	13	7.686	2.565	3.667
2179.05	31	7.687	3.434	3.665
2180.05	28	7.687	3.332	3.665
2181.05	21	7.688	3.045	3.664
2182.05	34	7.688	3.526	3.664
2183.05	32	7.688	3.466	3.664
2184.05	31	7.689	3.434	3.662
2185.05	38	7.689	3.638	3.662
2186.05	18	7.69	2.89	3.661
2187.05	47	7.69	3.85	3.661
2188.05	24	7.691	3.178	3.659
2189.05	28	7.691	3.332	3.659
2190.05	39	7.692	3.664	3.657
2191.05	39	7.692	3.664	3.657
2192.05	32	7.693	3.466	3.656
2193.05	41	7.693	3.714	3.656
2194.05	23	7.694	3.135	3.654
2195.05	32	7.694	3.466	3.654
2196.05	31	7.694	3.434	3.654
2197.05	33	7.695	3.497	3.653
2198.05	24	7.695	3.178	3.653
2199.05	33	7.696	3.497	3.651
2200.05	27	7.696	3.296	3.651
2201.05	32	7.697	3.466	3.650
2202.05	28	7.697	3.332	3.650
2203.05	29	7.698	3.367	3.648
2204.05	37	7.698	3.611	3.648
2205.05	28	7.699	3.332	3.647
2206.05	36	7.699	3.584	3.647
2207.05	26	7.699	3.258	3.647
2208.05	26	7.7	3.258	3.645
2209.05	37	7.7	3.611	3.645
2210.05	29	7.701	3.367	3.643
2211.05	31	7.701	3.434	3.643
2212.05	26	7.702	3.258	3.642
2213.05	22	7.702	3.091	3.642
2214.05	46	7.703	3.829	3.640
2215.05	34	7.703	3.526	3.640
2216.05	22	7.703	3.091	3.640
2217.05	28	7.704	3.332	3.639
2218.05	36	7.704	3.584	3.639
2219.05	26	7.705	3.258	3.637
2220.05	31	7.705	3.434	3.637
2221.05	24	7.706	3.178	3.636
2222.05	35	7.706	3.555	3.636
2223.05	32	7.707	3.466	3.634
2224.05	38	7.707	3.638	3.634
2225.05	26	7.708	3.258	3.633
2226.05	27	7.708	3.296	3.633
2227.05	24	7.708	3.178	3.633
2228.05	30	7.709	3.401	3.631
2229.05	30	7.709	3.401	3.631
2230.05	29	7.71	3.367	3.630
2231.05	46	7.71	3.829	3.630
2232.05	33	7.711	3.497	3.628
2233.05	43	7.711	3.761	3.628
2234.05	14	7.712	2.639	3.626
2235.05	33	7.712	3.497	3.626
2236.05	32	7.712	3.466	3.626
2237.05	30	7.713	3.401	3.625
2238.05	23	7.713	3.135	3.625
2239.05	32	7.714	3.466	3.623
2240.05	31	7.714	3.434	3.623
2241.05	26	7.715	3.258	3.622
2242.05	30	7.715	3.401	3.622
2243.05	52	7.716	3.951	3.620
2244.05	28	7.716	3.332	3.620
2245.05	29	7.716	3.367	3.620
2246.05	25	7.717	3.219	3.619
2247.05	26	7.717	3.258	3.619
2248.05	30	7.718	3.401	3.617
2249.05	35	7.718	3.555	3.617
2250.05	30	7.719	3.401	3.616
2251.05	21	7.719	3.045	3.616
2252.05	32	7.72	3.466	3.614
2253.05	12	7.72	2.485	3.614
2254.05	26	7.72	3.258	3.614
2255.05	27	7.721	3.296	3.612
2256.05	27	7.721	3.296	3.612
2257.05	19	7.722	2.944	3.611
2258.05	26	7.722	3.258	3.611
2259.05	23	7.723	3.135	3.609
2260.05	20	7.723	2.996	3.609
2261.05	28	7.724	3.332	3.608
2262.05	29	7.724	3.367	3.608
2263.05	31	7.724	3.434	3.608
2264.05	24	7.725	3.178	3.606
2265.05	23	7.725	3.135	3.606
2266.05	23	7.726	3.135	3.605
2267.05	21	7.726	3.045	3.605
2268.05	34	7.727	3.526	3.603
2269.05	33	7.727	3.497	3.603
2270.05	25	7.728	3.219	3.602
2271.05	26	7.728	3.258	3.602
2272.05	34	7.728	3.526	3.602
2273.05	25	7.729	3.219	3.600
2274.05	31	7.729	3.434	3.600
2275.05	28	7.73	3.332	3.599
2276.05	19	7.73	2.944	3.599
2277.05	19	7.731	2.944	3.597
2278.05	26	7.731	3.258	3.597
2279.05	29	7.732	3.367	3.595
2280.05	22	7.732	3.091	3.595
2281.05	30	7.732	3.401	3.595
2282.05	35	7.733	3.555	3.594
2283.05	21	7.733	3.045	3.594
2284.05	26	7.734	3.258	3.592
2285.05	36	7.734	3.584	3.592
2286.05	18	7.735	2.89	3.591
2287.05	36	7.735	3.584	3.591
2288.05	18	7.735	2.89	3.591
2289.05	26	7.736	3.258	3.589
2290.05	14	7.736	2.639	3.589
2291.05	32	7.737	3.466	3.588
2292.05	35	7.737	3.555	3.588
2293.05	28	7.738	3.332	3.586
2294.05	29	7.738	3.367	3.586
2295.05	30	7.739	3.401	3.585
2296.05	29	7.739	3.367	3.585
2297.05	31	7.739	3.434	3.585
2298.05	35	7.74	3.555	3.583
2299.05	37	7.74	3.611	3.583
2300.05	26	7.741	3.258	3.581
2301.05	28	7.741	3.332	3.581
2302.05	28	7.742	3.332	3.580
2303.05	31	7.742	3.434	3.580
2304.05	31	7.742	3.434	3.580
2305.05	23	7.743	3.135	3.578
2306.05	20	7.743	2.996	3.578
2307.05	30	7.744	3.401	3.577
2308.05	29	7.744	3.367	3.577
2309.05	20	7.745	2.996	3.575
2310.05	22	7.745	3.091	3.575
2311.05	30	7.745	3.401	3.575
2312.05	29	7.746	3.367	3.574
2313.05	21	7.746	3.045	3.574
2314.05	28	7.747	3.332	3.572
2315.05	28	7.747	3.332	3.572
2316.05	31	7.748	3.434	3.571
2317.05	33	7.748	3.497	3.571
2318.05	25	7.748	3.219	3.571
2319.05	28	7.749	3.332	3.569
2320.05	23	7.749	3.135	3.569
2321.05	36	7.75	3.584	3.568
2322.05	15	7.75	2.708	3.568
2323.05	29	7.751	3.367	3.566
2324.05	21	7.751	3.045	3.566
2325.05	27	7.751	3.296	3.566
2326.05	24	7.752	3.178	3.564
2327.05	22	7.752	3.091	3.564
2328.05	26	7.753	3.258	3.563
2329.05	32	7.753	3.466	3.563
2330.05	19	7.754	2.944	3.561
2331.05	23	7.754	3.135	3.561
2332.05	19	7.755	2.944	3.560
2333.05	38	7.755	3.638	3.560
2334.05	31	7.755	3.434	3.560
2335.05	23	7.756	3.135	3.558
2336.05	25	7.756	3.219	3.558
2337.05	23	7.757	3.135	3.557
2338.05	22	7.757	3.091	3.557
2339.05	23	7.758	3.135	3.555
2340.05	24	7.758	3.178	3.555
2341.05	33	7.758	3.497	3.555
2342.05	32	7.759	3.466	3.554
2343.05	21	7.759	3.045	3.554
2344.05	30	7.76	3.401	3.552
2345.05	22	7.76	3.091	3.552
2346.05	29	7.76	3.367	3.552
2347.05	30	7.761	3.401	3.550
2348.05	29	7.761	3.367	3.550
2349.05	26	7.762	3.258	3.549
2350.05	22	7.762	3.091	3.549
2351.05	23	7.763	3.135	3.547
2352.05	25	7.763	3.219	3.547
2353.05	23	7.763	3.135	3.547
2354.05	22	7.764	3.091	3.546
2355.05	27	7.764	3.296	3.546
2356.05	21	7.765	3.045	3.544
2357.05	25	7.765	3.219	3.544
2358.05	24	7.766	3.178	3.543
2359.05	21	7.766	3.045	3.543
2360.05	24	7.766	3.178	3.543
2361.05	23	7.767	3.135	3.541
2362.05	24	7.767	3.178	3.541
2363.05	24	7.768	3.178	3.540
2364.05	22	7.768	3.091	3.540
